"","respondent","q_item","congenial","responses","survey","response_type"
"24532",930,"aca2","0",0,"RL","relscore_c_10"
"24533",930,"aca2","0",0,"RL","relscore_c_8_nounique"
"24534",930,"aca2","0",0,"RL","relscore_c_10_nounique"
"24535",930,"aca2","0",0,"RL","relscore_c_8_nomin"
"24536",930,"aca2","0",0,"RL","relscore_c_10_nomin"
"24537",930,"gg","0",0,"RL","relscore_c_8"
"24538",930,"gg","0",0,"RL","relscore_c_10"
"24539",930,"gg","0",1,"RL","relscore_c_8_nounique"
"24540",930,"gg","0",1,"RL","relscore_c_10_nounique"
"24541",930,"gg","0",0,"RL","relscore_c_8_nomin"
"24542",930,"gg","0",0,"RL","relscore_c_10_nomin"
"24543",930,"dt","1",0,"RL","relscore_c_8"
"24544",930,"dt","1",0,"RL","relscore_c_10"
"24545",930,"dt","1",1,"RL","relscore_c_8_nounique"
"24546",930,"dt","1",1,"RL","relscore_c_10_nounique"
"24547",930,"dt","1",0,"RL","relscore_c_8_nomin"
"24548",930,"dt","1",0,"RL","relscore_c_10_nomin"
"24549",931,"aca","1",0,"RL","relscore_c_8"
"24550",931,"aca","1",0,"RL","relscore_c_10"
"24551",931,"aca","1",0,"RL","relscore_c_8_nounique"
"24552",931,"aca","1",0,"RL","relscore_c_10_nounique"
"24553",931,"aca","1",0,"RL","relscore_c_8_nomin"
"24554",931,"aca","1",0,"RL","relscore_c_10_nomin"
"24555",931,"aca2","1",0,"RL","relscore_c_8"
"24556",931,"aca2","1",0,"RL","relscore_c_10"
"24557",931,"aca2","1",0,"RL","relscore_c_8_nounique"
"24558",931,"aca2","1",0,"RL","relscore_c_10_nounique"
"24559",931,"aca2","1",0,"RL","relscore_c_8_nomin"
"24560",931,"aca2","1",0,"RL","relscore_c_10_nomin"
"24561",931,"gg","1",0,"RL","relscore_c_8"
"24562",931,"gg","1",0,"RL","relscore_c_10"
"24563",931,"gg","1",0,"RL","relscore_c_8_nounique"
"24564",931,"gg","1",0,"RL","relscore_c_10_nounique"
"24565",931,"gg","1",0,"RL","relscore_c_8_nomin"
"24566",931,"gg","1",0,"RL","relscore_c_10_nomin"
"24567",931,"dt","0",0,"RL","relscore_c_8"
"24568",931,"dt","0",0,"RL","relscore_c_10"
"24569",931,"dt","0",0,"RL","relscore_c_8_nounique"
"24570",931,"dt","0",0,"RL","relscore_c_10_nounique"
"24571",931,"dt","0",1,"RL","relscore_c_8_nomin"
"24572",931,"dt","0",0,"RL","relscore_c_10_nomin"
"24573",932,"aca","1",NA,"RL","relscore_c_8"
"24574",932,"aca","1",NA,"RL","relscore_c_10"
"24575",932,"aca","1",NA,"RL","relscore_c_8_nounique"
"24576",932,"aca","1",NA,"RL","relscore_c_10_nounique"
"24577",932,"aca","1",NA,"RL","relscore_c_8_nomin"
"24578",932,"aca","1",NA,"RL","relscore_c_10_nomin"
"24579",932,"aca2","1",NA,"RL","relscore_c_8"
"24580",932,"aca2","1",NA,"RL","relscore_c_10"
"24581",932,"aca2","1",NA,"RL","relscore_c_8_nounique"
"24582",932,"aca2","1",NA,"RL","relscore_c_10_nounique"
"24583",932,"aca2","1",NA,"RL","relscore_c_8_nomin"
"24584",932,"aca2","1",NA,"RL","relscore_c_10_nomin"
"24585",932,"gg","1",NA,"RL","relscore_c_8"
"24586",932,"gg","1",NA,"RL","relscore_c_10"
"24587",932,"gg","1",NA,"RL","relscore_c_8_nounique"
"24588",932,"gg","1",NA,"RL","relscore_c_10_nounique"
"24589",932,"gg","1",NA,"RL","relscore_c_8_nomin"
"24590",932,"gg","1",NA,"RL","relscore_c_10_nomin"
"24591",932,"dt","0",NA,"RL","relscore_c_8"
"24592",932,"dt","0",NA,"RL","relscore_c_10"
"24593",932,"dt","0",NA,"RL","relscore_c_8_nounique"
"24594",932,"dt","0",NA,"RL","relscore_c_10_nounique"
"24595",932,"dt","0",NA,"RL","relscore_c_8_nomin"
"24596",932,"dt","0",NA,"RL","relscore_c_10_nomin"
"24597",933,"aca","0",NA,"RL","relscore_c_8"
"24598",933,"aca","0",NA,"RL","relscore_c_10"
"24599",933,"aca","0",NA,"RL","relscore_c_8_nounique"
"24600",933,"aca","0",NA,"RL","relscore_c_10_nounique"
"24601",933,"aca","0",NA,"RL","relscore_c_8_nomin"
"24602",933,"aca","0",NA,"RL","relscore_c_10_nomin"
"24603",933,"aca2","0",NA,"RL","relscore_c_8"
"24604",933,"aca2","0",NA,"RL","relscore_c_10"
"24605",933,"aca2","0",NA,"RL","relscore_c_8_nounique"
"24606",933,"aca2","0",NA,"RL","relscore_c_10_nounique"
"24607",933,"aca2","0",NA,"RL","relscore_c_8_nomin"
"24608",933,"aca2","0",NA,"RL","relscore_c_10_nomin"
"24609",933,"gg","0",NA,"RL","relscore_c_8"
"24610",933,"gg","0",NA,"RL","relscore_c_10"
"24611",933,"gg","0",NA,"RL","relscore_c_8_nounique"
"24612",933,"gg","0",NA,"RL","relscore_c_10_nounique"
"24613",933,"gg","0",NA,"RL","relscore_c_8_nomin"
"24614",933,"gg","0",NA,"RL","relscore_c_10_nomin"
"24615",933,"dt","1",NA,"RL","relscore_c_8"
"24616",933,"dt","1",NA,"RL","relscore_c_10"
"24617",933,"dt","1",NA,"RL","relscore_c_8_nounique"
"24618",933,"dt","1",NA,"RL","relscore_c_10_nounique"
"24619",933,"dt","1",NA,"RL","relscore_c_8_nomin"
"24620",933,"dt","1",NA,"RL","relscore_c_10_nomin"
"24621",934,"aca","0",NA,"RL","relscore_c_8"
"24622",934,"aca","0",NA,"RL","relscore_c_10"
"24623",934,"aca","0",NA,"RL","relscore_c_8_nounique"
"24624",934,"aca","0",NA,"RL","relscore_c_10_nounique"
"24625",934,"aca","0",NA,"RL","relscore_c_8_nomin"
"24626",934,"aca","0",NA,"RL","relscore_c_10_nomin"
"24627",934,"aca2","0",NA,"RL","relscore_c_8"
"24628",934,"aca2","0",NA,"RL","relscore_c_10"
"24629",934,"aca2","0",NA,"RL","relscore_c_8_nounique"
"24630",934,"aca2","0",NA,"RL","relscore_c_10_nounique"
"24631",934,"aca2","0",NA,"RL","relscore_c_8_nomin"
"24632",934,"aca2","0",NA,"RL","relscore_c_10_nomin"
"24633",934,"gg","0",NA,"RL","relscore_c_8"
"24634",934,"gg","0",NA,"RL","relscore_c_10"
"24635",934,"gg","0",NA,"RL","relscore_c_8_nounique"
"24636",934,"gg","0",NA,"RL","relscore_c_10_nounique"
"24637",934,"gg","0",NA,"RL","relscore_c_8_nomin"
"24638",934,"gg","0",NA,"RL","relscore_c_10_nomin"
"24639",934,"dt","1",NA,"RL","relscore_c_8"
"24640",934,"dt","1",NA,"RL","relscore_c_10"
"24641",934,"dt","1",NA,"RL","relscore_c_8_nounique"
"24642",934,"dt","1",NA,"RL","relscore_c_10_nounique"
"24643",934,"dt","1",NA,"RL","relscore_c_8_nomin"
"24644",934,"dt","1",NA,"RL","relscore_c_10_nomin"
"24645",935,"aca","1",NA,"RL","relscore_c_8"
"24646",935,"aca","1",NA,"RL","relscore_c_10"
"24647",935,"aca","1",NA,"RL","relscore_c_8_nounique"
"24648",935,"aca","1",NA,"RL","relscore_c_10_nounique"
"24649",935,"aca","1",NA,"RL","relscore_c_8_nomin"
"24650",935,"aca","1",NA,"RL","relscore_c_10_nomin"
"24651",935,"aca2","1",NA,"RL","relscore_c_8"
"24652",935,"aca2","1",NA,"RL","relscore_c_10"
"24653",935,"aca2","1",NA,"RL","relscore_c_8_nounique"
"24654",935,"aca2","1",NA,"RL","relscore_c_10_nounique"
"24655",935,"aca2","1",NA,"RL","relscore_c_8_nomin"
"24656",935,"aca2","1",NA,"RL","relscore_c_10_nomin"
"24657",935,"gg","1",NA,"RL","relscore_c_8"
"24658",935,"gg","1",NA,"RL","relscore_c_10"
"24659",935,"gg","1",NA,"RL","relscore_c_8_nounique"
"24660",935,"gg","1",NA,"RL","relscore_c_10_nounique"
"24661",935,"gg","1",NA,"RL","relscore_c_8_nomin"
"24662",935,"gg","1",NA,"RL","relscore_c_10_nomin"
"24663",935,"dt","0",NA,"RL","relscore_c_8"
"24664",935,"dt","0",NA,"RL","relscore_c_10"
"24665",935,"dt","0",NA,"RL","relscore_c_8_nounique"
"24666",935,"dt","0",NA,"RL","relscore_c_10_nounique"
"24667",935,"dt","0",NA,"RL","relscore_c_8_nomin"
"24668",935,"dt","0",NA,"RL","relscore_c_10_nomin"
"24669",936,"aca",NA,NA,"RL","relscore_c_8"
"24670",936,"aca",NA,NA,"RL","relscore_c_10"
"24671",936,"aca",NA,NA,"RL","relscore_c_8_nounique"
"24672",936,"aca",NA,NA,"RL","relscore_c_10_nounique"
"24673",936,"aca",NA,NA,"RL","relscore_c_8_nomin"
"24674",936,"aca",NA,NA,"RL","relscore_c_10_nomin"
"24675",936,"aca2",NA,NA,"RL","relscore_c_8"
"24676",936,"aca2",NA,NA,"RL","relscore_c_10"
"24677",936,"aca2",NA,NA,"RL","relscore_c_8_nounique"
"24678",936,"aca2",NA,NA,"RL","relscore_c_10_nounique"
"24679",936,"aca2",NA,NA,"RL","relscore_c_8_nomin"
"24680",936,"aca2",NA,NA,"RL","relscore_c_10_nomin"
"24681",936,"gg",NA,NA,"RL","relscore_c_8"
"24682",936,"gg",NA,NA,"RL","relscore_c_10"
"24683",936,"gg",NA,NA,"RL","relscore_c_8_nounique"
"24684",936,"gg",NA,NA,"RL","relscore_c_10_nounique"
"24685",936,"gg",NA,NA,"RL","relscore_c_8_nomin"
"24686",936,"gg",NA,NA,"RL","relscore_c_10_nomin"
"24687",936,"dt",NA,NA,"RL","relscore_c_8"
"24688",936,"dt",NA,NA,"RL","relscore_c_10"
"24689",936,"dt",NA,NA,"RL","relscore_c_8_nounique"
"24690",936,"dt",NA,NA,"RL","relscore_c_10_nounique"
"24691",936,"dt",NA,NA,"RL","relscore_c_8_nomin"
"24692",936,"dt",NA,NA,"RL","relscore_c_10_nomin"
"24693",937,"aca","0",0,"RL","relscore_c_8"
"24694",937,"aca","0",0,"RL","relscore_c_10"
"24695",937,"aca","0",0,"RL","relscore_c_8_nounique"
"24696",937,"aca","0",0,"RL","relscore_c_10_nounique"
"24697",937,"aca","0",0,"RL","relscore_c_8_nomin"
"24698",937,"aca","0",0,"RL","relscore_c_10_nomin"
"24699",937,"aca2","0",0,"RL","relscore_c_8"
"24700",937,"aca2","0",0,"RL","relscore_c_10"
"24701",937,"aca2","0",0,"RL","relscore_c_8_nounique"
"24702",937,"aca2","0",0,"RL","relscore_c_10_nounique"
"24703",937,"aca2","0",1,"RL","relscore_c_8_nomin"
"24704",937,"aca2","0",0,"RL","relscore_c_10_nomin"
"24705",937,"gg","0",0,"RL","relscore_c_8"
"24706",937,"gg","0",0,"RL","relscore_c_10"
"24707",937,"gg","0",0,"RL","relscore_c_8_nounique"
"24708",937,"gg","0",0,"RL","relscore_c_10_nounique"
"24709",937,"gg","0",0,"RL","relscore_c_8_nomin"
"24710",937,"gg","0",0,"RL","relscore_c_10_nomin"
"24711",937,"dt","1",0,"RL","relscore_c_8"
"24712",937,"dt","1",0,"RL","relscore_c_10"
"24713",937,"dt","1",1,"RL","relscore_c_8_nounique"
"24714",937,"dt","1",0,"RL","relscore_c_10_nounique"
"24715",937,"dt","1",0,"RL","relscore_c_8_nomin"
"24716",937,"dt","1",0,"RL","relscore_c_10_nomin"
"24717",938,"aca","0",0,"RL","relscore_c_8"
"24718",938,"aca","0",0,"RL","relscore_c_10"
"24719",938,"aca","0",0,"RL","relscore_c_8_nounique"
"24720",938,"aca","0",0,"RL","relscore_c_10_nounique"
"24721",938,"aca","0",0,"RL","relscore_c_8_nomin"
"24722",938,"aca","0",0,"RL","relscore_c_10_nomin"
"24723",938,"aca2","0",0,"RL","relscore_c_8"
"24724",938,"aca2","0",0,"RL","relscore_c_10"
"24725",938,"aca2","0",0,"RL","relscore_c_8_nounique"
"24726",938,"aca2","0",0,"RL","relscore_c_10_nounique"
"24727",938,"aca2","0",0,"RL","relscore_c_8_nomin"
"24728",938,"aca2","0",0,"RL","relscore_c_10_nomin"
"24729",938,"gg","0",0,"RL","relscore_c_8"
"24730",938,"gg","0",0,"RL","relscore_c_10"
"24731",938,"gg","0",0,"RL","relscore_c_8_nounique"
"24732",938,"gg","0",0,"RL","relscore_c_10_nounique"
"24733",938,"gg","0",0,"RL","relscore_c_8_nomin"
"24734",938,"gg","0",0,"RL","relscore_c_10_nomin"
"24735",938,"dt","1",0,"RL","relscore_c_8"
"24736",938,"dt","1",0,"RL","relscore_c_10"
"24737",938,"dt","1",0,"RL","relscore_c_8_nounique"
"24738",938,"dt","1",0,"RL","relscore_c_10_nounique"
"24739",938,"dt","1",0,"RL","relscore_c_8_nomin"
"24740",938,"dt","1",0,"RL","relscore_c_10_nomin"
"24741",939,"aca","0",NA,"RL","relscore_c_8"
"24742",939,"aca","0",NA,"RL","relscore_c_10"
"24743",939,"aca","0",NA,"RL","relscore_c_8_nounique"
"24744",939,"aca","0",NA,"RL","relscore_c_10_nounique"
"24745",939,"aca","0",NA,"RL","relscore_c_8_nomin"
"24746",939,"aca","0",NA,"RL","relscore_c_10_nomin"
"24747",939,"aca2","0",NA,"RL","relscore_c_8"
"24748",939,"aca2","0",NA,"RL","relscore_c_10"
"24749",939,"aca2","0",NA,"RL","relscore_c_8_nounique"
"24750",939,"aca2","0",NA,"RL","relscore_c_10_nounique"
"24751",939,"aca2","0",NA,"RL","relscore_c_8_nomin"
"24752",939,"aca2","0",NA,"RL","relscore_c_10_nomin"
"24753",939,"gg","0",NA,"RL","relscore_c_8"
"24754",939,"gg","0",NA,"RL","relscore_c_10"
"24755",939,"gg","0",NA,"RL","relscore_c_8_nounique"
"24756",939,"gg","0",NA,"RL","relscore_c_10_nounique"
"24757",939,"gg","0",NA,"RL","relscore_c_8_nomin"
"24758",939,"gg","0",NA,"RL","relscore_c_10_nomin"
"24759",939,"dt","1",NA,"RL","relscore_c_8"
"24760",939,"dt","1",NA,"RL","relscore_c_10"
"24761",939,"dt","1",NA,"RL","relscore_c_8_nounique"
"24762",939,"dt","1",NA,"RL","relscore_c_10_nounique"
"24763",939,"dt","1",NA,"RL","relscore_c_8_nomin"
"24764",939,"dt","1",NA,"RL","relscore_c_10_nomin"
"24765",940,"aca","1",0,"RL","relscore_c_8"
"24766",940,"aca","1",0,"RL","relscore_c_10"
"24767",940,"aca","1",1,"RL","relscore_c_8_nounique"
"24768",940,"aca","1",0,"RL","relscore_c_10_nounique"
"24769",940,"aca","1",0,"RL","relscore_c_8_nomin"
"24770",940,"aca","1",0,"RL","relscore_c_10_nomin"
"24771",940,"aca2","1",0,"RL","relscore_c_8"
"24772",940,"aca2","1",0,"RL","relscore_c_10"
"24773",940,"aca2","1",1,"RL","relscore_c_8_nounique"
"24774",940,"aca2","1",0,"RL","relscore_c_10_nounique"
"24775",940,"aca2","1",0,"RL","relscore_c_8_nomin"
"24776",940,"aca2","1",0,"RL","relscore_c_10_nomin"
"24777",940,"gg","1",0,"RL","relscore_c_8"
"24778",940,"gg","1",0,"RL","relscore_c_10"
"24779",940,"gg","1",1,"RL","relscore_c_8_nounique"
"24780",940,"gg","1",1,"RL","relscore_c_10_nounique"
"24781",940,"gg","1",0,"RL","relscore_c_8_nomin"
"24782",940,"gg","1",0,"RL","relscore_c_10_nomin"
"24783",940,"dt","0",0,"RL","relscore_c_8"
"24784",940,"dt","0",0,"RL","relscore_c_10"
"24785",940,"dt","0",0,"RL","relscore_c_8_nounique"
"24786",940,"dt","0",0,"RL","relscore_c_10_nounique"
"24787",940,"dt","0",0,"RL","relscore_c_8_nomin"
"24788",940,"dt","0",0,"RL","relscore_c_10_nomin"
"24789",941,"aca","0",NA,"RL","relscore_c_8"
"24790",941,"aca","0",NA,"RL","relscore_c_10"
"24791",941,"aca","0",NA,"RL","relscore_c_8_nounique"
"24792",941,"aca","0",NA,"RL","relscore_c_10_nounique"
"24793",941,"aca","0",NA,"RL","relscore_c_8_nomin"
"24794",941,"aca","0",NA,"RL","relscore_c_10_nomin"
"24795",941,"aca2","0",NA,"RL","relscore_c_8"
"24796",941,"aca2","0",NA,"RL","relscore_c_10"
"24797",941,"aca2","0",NA,"RL","relscore_c_8_nounique"
"24798",941,"aca2","0",NA,"RL","relscore_c_10_nounique"
"24799",941,"aca2","0",NA,"RL","relscore_c_8_nomin"
"24800",941,"aca2","0",NA,"RL","relscore_c_10_nomin"
"24801",941,"gg","0",NA,"RL","relscore_c_8"
"24802",941,"gg","0",NA,"RL","relscore_c_10"
"24803",941,"gg","0",NA,"RL","relscore_c_8_nounique"
"24804",941,"gg","0",NA,"RL","relscore_c_10_nounique"
"24805",941,"gg","0",NA,"RL","relscore_c_8_nomin"
"24806",941,"gg","0",NA,"RL","relscore_c_10_nomin"
"24807",941,"dt","1",NA,"RL","relscore_c_8"
"24808",941,"dt","1",NA,"RL","relscore_c_10"
"24809",941,"dt","1",NA,"RL","relscore_c_8_nounique"
"24810",941,"dt","1",NA,"RL","relscore_c_10_nounique"
"24811",941,"dt","1",NA,"RL","relscore_c_8_nomin"
"24812",941,"dt","1",NA,"RL","relscore_c_10_nomin"
"24813",942,"aca","0",0,"RL","relscore_c_8"
"24814",942,"aca","0",0,"RL","relscore_c_10"
"24815",942,"aca","0",0,"RL","relscore_c_8_nounique"
"24816",942,"aca","0",0,"RL","relscore_c_10_nounique"
"24817",942,"aca","0",0,"RL","relscore_c_8_nomin"
"24818",942,"aca","0",0,"RL","relscore_c_10_nomin"
"24819",942,"aca2","0",0,"RL","relscore_c_8"
"24820",942,"aca2","0",0,"RL","relscore_c_10"
"24821",942,"aca2","0",0,"RL","relscore_c_8_nounique"
"24822",942,"aca2","0",0,"RL","relscore_c_10_nounique"
"24823",942,"aca2","0",0,"RL","relscore_c_8_nomin"
"24824",942,"aca2","0",0,"RL","relscore_c_10_nomin"
"24825",942,"gg","0",0,"RL","relscore_c_8"
"24826",942,"gg","0",0,"RL","relscore_c_10"
"24827",942,"gg","0",0,"RL","relscore_c_8_nounique"
"24828",942,"gg","0",0,"RL","relscore_c_10_nounique"
"24829",942,"gg","0",0,"RL","relscore_c_8_nomin"
"24830",942,"gg","0",0,"RL","relscore_c_10_nomin"
"24831",942,"dt","1",0,"RL","relscore_c_8"
"24832",942,"dt","1",0,"RL","relscore_c_10"
"24833",942,"dt","1",0,"RL","relscore_c_8_nounique"
"24834",942,"dt","1",0,"RL","relscore_c_10_nounique"
"24835",942,"dt","1",1,"RL","relscore_c_8_nomin"
"24836",942,"dt","1",0,"RL","relscore_c_10_nomin"
"24837",943,"aca","0",0,"RL","relscore_c_8"
"24838",943,"aca","0",0,"RL","relscore_c_10"
"24839",943,"aca","0",0,"RL","relscore_c_8_nounique"
"24840",943,"aca","0",0,"RL","relscore_c_10_nounique"
"24841",943,"aca","0",0,"RL","relscore_c_8_nomin"
"24842",943,"aca","0",0,"RL","relscore_c_10_nomin"
"24843",943,"aca2","0",0,"RL","relscore_c_8"
"24844",943,"aca2","0",0,"RL","relscore_c_10"
"24845",943,"aca2","0",0,"RL","relscore_c_8_nounique"
"24846",943,"aca2","0",0,"RL","relscore_c_10_nounique"
"24847",943,"aca2","0",0,"RL","relscore_c_8_nomin"
"24848",943,"aca2","0",0,"RL","relscore_c_10_nomin"
"24849",943,"gg","0",0,"RL","relscore_c_8"
"24850",943,"gg","0",0,"RL","relscore_c_10"
"24851",943,"gg","0",0,"RL","relscore_c_8_nounique"
"24852",943,"gg","0",0,"RL","relscore_c_10_nounique"
"24853",943,"gg","0",0,"RL","relscore_c_8_nomin"
"24854",943,"gg","0",0,"RL","relscore_c_10_nomin"
"24855",943,"dt","1",0,"RL","relscore_c_8"
"24856",943,"dt","1",0,"RL","relscore_c_10"
"24857",943,"dt","1",0,"RL","relscore_c_8_nounique"
"24858",943,"dt","1",0,"RL","relscore_c_10_nounique"
"24859",943,"dt","1",0,"RL","relscore_c_8_nomin"
"24860",943,"dt","1",0,"RL","relscore_c_10_nomin"
"24861",944,"aca","0",NA,"RL","relscore_c_8"
"24862",944,"aca","0",NA,"RL","relscore_c_10"
"24863",944,"aca","0",NA,"RL","relscore_c_8_nounique"
"24864",944,"aca","0",NA,"RL","relscore_c_10_nounique"
"24865",944,"aca","0",NA,"RL","relscore_c_8_nomin"
"24866",944,"aca","0",NA,"RL","relscore_c_10_nomin"
"24867",944,"aca2","0",NA,"RL","relscore_c_8"
"24868",944,"aca2","0",NA,"RL","relscore_c_10"
"24869",944,"aca2","0",NA,"RL","relscore_c_8_nounique"
"24870",944,"aca2","0",NA,"RL","relscore_c_10_nounique"
"24871",944,"aca2","0",NA,"RL","relscore_c_8_nomin"
"24872",944,"aca2","0",NA,"RL","relscore_c_10_nomin"
"24873",944,"gg","0",NA,"RL","relscore_c_8"
"24874",944,"gg","0",NA,"RL","relscore_c_10"
"24875",944,"gg","0",NA,"RL","relscore_c_8_nounique"
"24876",944,"gg","0",NA,"RL","relscore_c_10_nounique"
"24877",944,"gg","0",NA,"RL","relscore_c_8_nomin"
"24878",944,"gg","0",NA,"RL","relscore_c_10_nomin"
"24879",944,"dt","1",NA,"RL","relscore_c_8"
"24880",944,"dt","1",NA,"RL","relscore_c_10"
"24881",944,"dt","1",NA,"RL","relscore_c_8_nounique"
"24882",944,"dt","1",NA,"RL","relscore_c_10_nounique"
"24883",944,"dt","1",NA,"RL","relscore_c_8_nomin"
"24884",944,"dt","1",NA,"RL","relscore_c_10_nomin"
"24885",945,"aca",NA,0,"RL","relscore_c_8"
"24886",945,"aca",NA,0,"RL","relscore_c_10"
"24887",945,"aca",NA,0,"RL","relscore_c_8_nounique"
"24888",945,"aca",NA,0,"RL","relscore_c_10_nounique"
"24889",945,"aca",NA,0,"RL","relscore_c_8_nomin"
"24890",945,"aca",NA,0,"RL","relscore_c_10_nomin"
"24891",945,"aca2",NA,0,"RL","relscore_c_8"
"24892",945,"aca2",NA,0,"RL","relscore_c_10"
"24893",945,"aca2",NA,0,"RL","relscore_c_8_nounique"
"24894",945,"aca2",NA,0,"RL","relscore_c_10_nounique"
"24895",945,"aca2",NA,0,"RL","relscore_c_8_nomin"
"24896",945,"aca2",NA,0,"RL","relscore_c_10_nomin"
"24897",945,"gg",NA,0,"RL","relscore_c_8"
"24898",945,"gg",NA,0,"RL","relscore_c_10"
"24899",945,"gg",NA,0,"RL","relscore_c_8_nounique"
"24900",945,"gg",NA,0,"RL","relscore_c_10_nounique"
"24901",945,"gg",NA,0,"RL","relscore_c_8_nomin"
"24902",945,"gg",NA,0,"RL","relscore_c_10_nomin"
"24903",945,"dt",NA,0,"RL","relscore_c_8"
"24904",945,"dt",NA,0,"RL","relscore_c_10"
"24905",945,"dt",NA,0,"RL","relscore_c_8_nounique"
"24906",945,"dt",NA,0,"RL","relscore_c_10_nounique"
"24907",945,"dt",NA,1,"RL","relscore_c_8_nomin"
"24908",945,"dt",NA,1,"RL","relscore_c_10_nomin"
"24909",946,"aca","1",0,"RL","relscore_c_8"
"24910",946,"aca","1",0,"RL","relscore_c_10"
"24911",946,"aca","1",0,"RL","relscore_c_8_nounique"
"24912",946,"aca","1",0,"RL","relscore_c_10_nounique"
"24913",946,"aca","1",1,"RL","relscore_c_8_nomin"
"24914",946,"aca","1",0,"RL","relscore_c_10_nomin"
"24915",946,"aca2","1",0,"RL","relscore_c_8"
"24916",946,"aca2","1",0,"RL","relscore_c_10"
"24917",946,"aca2","1",0,"RL","relscore_c_8_nounique"
"24918",946,"aca2","1",0,"RL","relscore_c_10_nounique"
"24919",946,"aca2","1",0,"RL","relscore_c_8_nomin"
"24920",946,"aca2","1",0,"RL","relscore_c_10_nomin"
"24921",946,"gg","1",0,"RL","relscore_c_8"
"24922",946,"gg","1",0,"RL","relscore_c_10"
"24923",946,"gg","1",0,"RL","relscore_c_8_nounique"
"24924",946,"gg","1",0,"RL","relscore_c_10_nounique"
"24925",946,"gg","1",0,"RL","relscore_c_8_nomin"
"24926",946,"gg","1",0,"RL","relscore_c_10_nomin"
"24927",946,"dt","0",0,"RL","relscore_c_8"
"24928",946,"dt","0",0,"RL","relscore_c_10"
"24929",946,"dt","0",0,"RL","relscore_c_8_nounique"
"24930",946,"dt","0",0,"RL","relscore_c_10_nounique"
"24931",946,"dt","0",0,"RL","relscore_c_8_nomin"
"24932",946,"dt","0",0,"RL","relscore_c_10_nomin"
"24933",947,"aca",NA,0,"RL","relscore_c_8"
"24934",947,"aca",NA,0,"RL","relscore_c_10"
"24935",947,"aca",NA,0,"RL","relscore_c_8_nounique"
"24936",947,"aca",NA,0,"RL","relscore_c_10_nounique"
"24937",947,"aca",NA,0,"RL","relscore_c_8_nomin"
"24938",947,"aca",NA,0,"RL","relscore_c_10_nomin"
"24939",947,"aca2",NA,0,"RL","relscore_c_8"
"24940",947,"aca2",NA,0,"RL","relscore_c_10"
"24941",947,"aca2",NA,0,"RL","relscore_c_8_nounique"
"24942",947,"aca2",NA,0,"RL","relscore_c_10_nounique"
"24943",947,"aca2",NA,1,"RL","relscore_c_8_nomin"
"24944",947,"aca2",NA,1,"RL","relscore_c_10_nomin"
"24945",947,"gg",NA,0,"RL","relscore_c_8"
"24946",947,"gg",NA,0,"RL","relscore_c_10"
"24947",947,"gg",NA,0,"RL","relscore_c_8_nounique"
"24948",947,"gg",NA,0,"RL","relscore_c_10_nounique"
"24949",947,"gg",NA,0,"RL","relscore_c_8_nomin"
"24950",947,"gg",NA,0,"RL","relscore_c_10_nomin"
"24951",947,"dt",NA,0,"RL","relscore_c_8"
"24952",947,"dt",NA,0,"RL","relscore_c_10"
"24953",947,"dt",NA,0,"RL","relscore_c_8_nounique"
"24954",947,"dt",NA,0,"RL","relscore_c_10_nounique"
"24955",947,"dt",NA,0,"RL","relscore_c_8_nomin"
"24956",947,"dt",NA,0,"RL","relscore_c_10_nomin"
"24957",948,"aca","0",0,"RL","relscore_c_8"
"24958",948,"aca","0",0,"RL","relscore_c_10"
"24959",948,"aca","0",0,"RL","relscore_c_8_nounique"
"24960",948,"aca","0",0,"RL","relscore_c_10_nounique"
"24961",948,"aca","0",0,"RL","relscore_c_8_nomin"
"24962",948,"aca","0",0,"RL","relscore_c_10_nomin"
"24963",948,"aca2","0",0,"RL","relscore_c_8"
"24964",948,"aca2","0",0,"RL","relscore_c_10"
"24965",948,"aca2","0",0,"RL","relscore_c_8_nounique"
"24966",948,"aca2","0",0,"RL","relscore_c_10_nounique"
"24967",948,"aca2","0",0,"RL","relscore_c_8_nomin"
"24968",948,"aca2","0",0,"RL","relscore_c_10_nomin"
"24969",948,"gg","0",0,"RL","relscore_c_8"
"24970",948,"gg","0",0,"RL","relscore_c_10"
"24971",948,"gg","0",1,"RL","relscore_c_8_nounique"
"24972",948,"gg","0",1,"RL","relscore_c_10_nounique"
"24973",948,"gg","0",0,"RL","relscore_c_8_nomin"
"24974",948,"gg","0",0,"RL","relscore_c_10_nomin"
"24975",948,"dt","1",0,"RL","relscore_c_8"
"24976",948,"dt","1",0,"RL","relscore_c_10"
"24977",948,"dt","1",1,"RL","relscore_c_8_nounique"
"24978",948,"dt","1",1,"RL","relscore_c_10_nounique"
"24979",948,"dt","1",0,"RL","relscore_c_8_nomin"
"24980",948,"dt","1",0,"RL","relscore_c_10_nomin"
"24981",949,"aca","1",NA,"RL","relscore_c_8"
"24982",949,"aca","1",NA,"RL","relscore_c_10"
